gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
ENSG00000271133,False,ITGB8-AS1,NCBITaxon:9606,gene,1316.0,True,2593.0,0.008135308226799535,0.011469210724167594,1.1413311933709342
ENSG00000164649,False,CDCA7L,NCBITaxon:9606,gene,18488.0,True,1479.0,0.11428995326525061,0.1924853479722216,1.376000703768486
ENSG00000136244,False,IL6,NCBITaxon:9606,gene,29698.0,True,53.0,0.18358843747681808,2.9138047055496843,12.342153284416577
ENSG00000136235,False,GPNMB,NCBITaxon:9606,gene,744.0,True,1921.0,0.004599292796914023,0.0070261934197504506,1.2489812551655302
ENSG00000136231,False,IGF2BP3,NCBITaxon:9606,gene,2784.0,True,1678.0,0.01721025691748473,0.027534644169196872,1.3060750787728006
ENSG00000105926,False,MPP6,NCBITaxon:9606,gene,12396.0,True,2732.0,0.07663015256793848,0.10540168412287673,1.1260764181491414
ENSG00000050344,False,NFE2L3,NCBITaxon:9606,gene,10741.0,True,2263.0,0.06639919883286763,0.09597872322681077,1.1864900703284447
ENSG00000086300,False,SNX10,NCBITaxon:9606,gene,109898.0,True,1683.0,0.6793724190796468,1.5542635206312554,1.3051755944440386
ENSG00000005020,False,SKAP2,NCBITaxon:9606,gene,162885.0,True,1745.0,1.0069298484211568,2.726947643403144,1.2887286779980374
ENSG00000233429,False,HOTAIRM1,NCBITaxon:9606,gene,61979.0,True,2683.0,0.38314458099453524,0.6375628667529838,1.1312881037684204
ENSG00000106004,False,HOXA5,NCBITaxon:9606,gene,1403.0,True,1310.0,0.008673128755470933,0.015484576821374873,1.4455741498587422
ENSG00000078399,False,HOXA9,NCBITaxon:9606,gene,1185.0,True,1152.0,0.007325486511213867,0.0139359389878042,1.540568291787796
ENSG00000253293,False,HOXA10,NCBITaxon:9606,gene,1704.0,True,2516.0,0.010533864147770827,0.014972832449275426,1.1513661046449488
ENSG00000146592,False,CREB5,NCBITaxon:9606,gene,54795.0,True,1024.0,0.3387342053856235,0.7849511891836833,1.6212878182319077
ENSG00000106066,False,CPVL,NCBITaxon:9606,gene,261308.0,True,372.0,1.6153655943225933,13.294956493627277,2.976091116209891
ENSG00000136193,False,SCRN1,NCBITaxon:9606,gene,14211.0,True,2937.0,0.08785020152815212,0.11880690136855333,1.1084249935257064
ENSG00000180354,False,MTURN,NCBITaxon:9606,gene,23573.0,True,482.0,0.14572463588932025,0.4473818682776158,2.463154095547844
ENSG00000106341,False,PPP1R17,NCBITaxon:9606,gene,1443.0,True,915.0,0.008920402561756633,0.018781352095988562,1.704891169940009
ENSG00000122643,False,NT5C3A,NCBITaxon:9606,gene,71152.0,True,1360.0,0.4398506466210034,0.9535415811506984,1.4236623186362098
ENSG00000011426,False,ANLN,NCBITaxon:9606,gene,657.0,True,1697.0,0.004061472268242625,0.006431208698650339,1.3019170128577306
ENSG00000136250,False,AOAH,NCBITaxon:9606,gene,125644.0,True,1559.0,0.7767117529240127,1.9336735131984797,1.3422473000334685
ENSG00000227191,False,TRGC2,NCBITaxon:9606,gene,46346.0,True,402.0,0.2865037956529265,1.1017704610241994,2.7882551148030235
ENSG00000211689,False,TRGC1,NCBITaxon:9606,gene,34719.0,True,539.0,0.2146274820108306,0.6467075193466936,2.291054715296148
ENSG00000211694,False,TRGV10,NCBITaxon:9606,gene,3386.0,True,1950.0,0.02093172770208452,0.031744744904585516,1.2434348982292671
ENSG00000211695,False,TRGV9,NCBITaxon:9606,gene,3430.0,True,2400.0,0.02120372888899879,0.0301383580294046,1.1657652736037074
ENSG00000211696,False,TRGV8,NCBITaxon:9606,gene,1383.0,True,2511.0,0.008549491852328082,0.012160852931561552,1.1516541206642077
ENSG00000281103,False,TRG-AS1,NCBITaxon:9606,gene,34484.0,True,2344.0,0.2131747483989021,0.32888164769585726,1.1741308130402464
ENSG00000211697,False,TRGV5,NCBITaxon:9606,gene,1556.0,True,2322.0,0.009618951064513735,0.013989805531200956,1.1778798014870917
ENSG00000211698,False,TRGV4,NCBITaxon:9606,gene,1976.0,True,2449.0,0.012215326030513588,0.017469152499419896,1.159916684176604
ENSG00000233306,False,TRGV2,NCBITaxon:9606,gene,1418.0,True,1865.0,0.008765856432828071,0.013634576606382625,1.2594424591410347
ENSG00000106605,False,BLVRA,NCBITaxon:9606,gene,82044.0,True,1393.0,0.5071833040725996,1.1318821547613669,1.4089071924567451
ENSG00000106624,False,AEBP1,NCBITaxon:9606,gene,3846.0,True,2296.0,0.02377537647437007,0.03416454876627806,1.1824809872716346
ENSG00000232956,False,SNHG15,NCBITaxon:9606,gene,78564.0,True,1954.0,0.48567048292574366,0.9433169771791364,1.2420387275190687
ENSG00000146674,False,IGFBP3,NCBITaxon:9606,gene,2495.0,True,1900.0,0.015423703667070547,0.02372926973010326,1.252259865764932
ENSG00000158321,False,AUTS2,NCBITaxon:9606,gene,17905.0,True,2701.0,0.11068593753863654,0.152909925560072,1.1297196485467667
ENSG00000086730,False,LAT2,NCBITaxon:9606,gene,69122.0,True,2874.0,0.42730150095200414,0.7187185305115896,1.1127059761294285
ENSG00000158517,False,NCF1,NCBITaxon:9606,gene,284995.0,True,577.0,1.761794960559828,11.42591473461222,2.2239106182144632
ENSG00000127946,False,HIP1,NCBITaxon:9606,gene,18550.0,True,1637.0,0.11467322766499345,0.18531315335902213,1.320127219971695
ENSG00000135205,False,CCDC146,NCBITaxon:9606,gene,13135.0,True,2618.0,0.08119853613906679,0.11293347197944943,1.1385613269671553
ENSG00000127951,False,FGL2,NCBITaxon:9606,gene,499839.0,True,516.0,3.089927301500952,29.81459806967841,2.3469687000504456
ENSG00000135218,False,CD36,NCBITaxon:9606,gene,184278.0,True,543.0,1.1391780618679064,5.852046173198026,2.2881584877625856
ENSG00000019991,False,HGF,NCBITaxon:9606,gene,11410.0,True,1991.0,0.07053485324299597,0.10623688559496583,1.2350611515187582
ENSG00000006634,False,DBF4,NCBITaxon:9606,gene,34760.0,True,2698.0,0.21488093766227342,0.3194595711432698,1.1302170253608168
ENSG00000127954,False,STEAP4,NCBITaxon:9606,gene,33020.0,True,219.0,0.2041245270888455,1.1700438797222072,4.389326107259282
ENSG00000058091,False,CDK14,NCBITaxon:9606,gene,7773.0,True,2481.0,0.048051482406468685,0.06718159175617681,1.1563254694664338
ENSG00000105810,False,CDK6,NCBITaxon:9606,gene,35569.0,True,676.0,0.21988205039440173,0.589887770067965,2.0332679581472926
ENSG00000177409,False,SAMD9L,NCBITaxon:9606,gene,80445.0,True,2036.0,0.4972985336663287,0.9596250036114764,1.2254944749814844
ENSG00000127920,False,GNG11,NCBITaxon:9606,gene,44376.0,True,43.0,0.27432556069335573,5.620077081400776,14.981868880555549
ENSG00000242265,False,PEG10,NCBITaxon:9606,gene,1341.0,True,1341.0,0.008289854355728097,0.014687433500299378,1.4343796775813342
ENSG00000158528,False,PPP1R9A,NCBITaxon:9606,gene,2637.0,True,1490.0,0.016301525679384782,0.027385822943339442,1.3693960864103814
ENSG00000105854,False,PON2,NCBITaxon:9606,gene,8919.0,True,2300.0,0.05513587695655399,0.07903688181738124,1.181513993793524
ENSG00000004799,False,PDK4,NCBITaxon:9606,gene,16166.0,True,1070.0,0.09993570881036572,0.19382948715946113,1.587560371468891
ENSG00000164713,False,BRI3,NCBITaxon:9606,gene,516357.0,True,933.0,3.1920390198066317,22.607662492980804,1.68882838197697
ENSG00000166508,False,MCM7,NCBITaxon:9606,gene,19981.0,True,1552.0,0.12351944808486437,0.20456444247336503,1.3470022866620637
ENSG00000066923,False,STAG3,NCBITaxon:9606,gene,5880.0,True,1183.0,0.03634924952399792,0.06672889605656994,1.517966447484074
ENSG00000085514,False,PILRA,NCBITaxon:9606,gene,135243.0,True,805.0,0.8360512845874236,2.9691642471925026,1.8515804493614683
ENSG00000106366,False,SERPINE1,NCBITaxon:9606,gene,576.0,True,2215.0,0.003560742810514082,0.005143011764996554,1.1945412783688332
ENSG00000160963,False,COL26A1,NCBITaxon:9606,gene,261.0,True,2384.0,0.0016134615860141936,0.0021919653228862678,1.1684074985205917
ENSG00000257923,False,CUX1,NCBITaxon:9606,gene,112434.0,True,1782.0,0.6950495783981603,1.5707596650806326,1.277618314666192
ENSG00000160991,False,ORAI2,NCBITaxon:9606,gene,69582.0,True,2496.0,0.4301451497242897,0.7516158836806581,1.1540155415045972
ENSG00000105835,False,NAMPT,NCBITaxon:9606,gene,512464.0,True,300.0,3.167973096609876,45.897589900148716,3.470682590357629
ENSG00000273320,False,RP11-22N19.2,NCBITaxon:9606,gene,11859.0,True,2700.0,0.07331050171855295,0.10109611443974631,1.1300033781531555
ENSG00000253276,False,CCDC71L,NCBITaxon:9606,gene,26800.0,True,2042.0,0.1656734502114191,0.25741332402554373,1.2247702526832378
ENSG00000005249,False,PRKAR2B,NCBITaxon:9606,gene,25243.0,True,126.0,0.15604831730174823,1.328176853337082,6.767933327715273
ENSG00000173114,False,LRRN3,NCBITaxon:9606,gene,21302.0,True,842.0,0.13168566553744962,0.2910111209159217,1.7890976949869821
ENSG00000006652,False,IFRD1,NCBITaxon:9606,gene,59948.0,True,2394.0,0.3705892534803788,0.6308730391523678,1.1667316333813558
ENSG00000105967,False,TFEC,NCBITaxon:9606,gene,50212.0,True,1293.0,0.31040280903043943,0.6319248168799491,1.4517315258815966
ENSG00000105974,False,CAV1,NCBITaxon:9606,gene,649.0,True,435.0,0.004012017506985485,0.012761856547158326,2.61685720777499
ENSG00000077063,False,CTTNBP2,NCBITaxon:9606,gene,1518.0,True,2250.0,0.00938404094854232,0.013771721752441176,1.1885178846522735
ENSG00000106034,False,CPED1,NCBITaxon:9606,gene,11559.0,True,1904.0,0.0714559481714102,0.10907958368159804,1.2514763368391206
ENSG00000128604,False,IRF5,NCBITaxon:9606,gene,31383.0,True,2696.0,0.1940048465666032,0.28423400839619883,1.1303124023713211
ENSG00000158457,False,TSPAN33,NCBITaxon:9606,gene,15542.0,True,980.0,0.0960782374323088,0.1938685115498009,1.6527666749930925
ENSG00000158525,False,CPA5,NCBITaxon:9606,gene,3567.0,True,1533.0,0.02205064167552731,0.03637633674661855,1.3545057078844227
ENSG00000221866,False,PLXNA4,NCBITaxon:9606,gene,1901.0,True,1329.0,0.0117516876437279,0.020861754800475613,1.4392268227711251
ENSG00000172331,False,BPGM,NCBITaxon:9606,gene,15250.0,True,2210.0,0.09427313864642319,0.1374747911181102,1.195055979625833
ENSG00000122786,False,CALD1,NCBITaxon:9606,gene,2413.0,True,739.0,0.014916792364184863,0.03570041220814048,1.9465022870966244
ENSG00000146859,False,TMEM140,NCBITaxon:9606,gene,9457.0,True,666.0,0.058461709651096656,0.1458808727077989,2.053043531472406
ENSG00000059377,False,TBXAS1,NCBITaxon:9606,gene,77696.0,True,1357.0,0.480304641329344,1.0662157019051928,1.424016294400392
ENSG00000258227,False,CLEC5A,NCBITaxon:9606,gene,3783.0,True,1453.0,0.023385920229470093,0.03945606265816012,1.3877062128725428
ENSG00000237702,False,TRBV3-1,NCBITaxon:9606,gene,642.0,True,1474.0,0.003968744590885488,0.006648319244652074,1.3788352374237878
ENSG00000283063,False,TRBV6-2,NCBITaxon:9606,gene,1188.0,True,1081.0,0.007344032046685295,0.014362216884754565,1.5836508158382028
ENSG00000275743,False,TRBV14,NCBITaxon:9606,gene,1421.0,True,326.0,0.008784401968299499,0.03590757691686636,3.3098458169403995
ENSG00000276557,False,TRBV18,NCBITaxon:9606,gene,970.0,True,1460.0,0.0059963898024282284,0.010213605718808628,1.3832162259961767
ENSG00000211750,False,TRBV24-1,NCBITaxon:9606,gene,183.0,True,2851.0,0.0011312776637570781,0.0014390990287490506,1.1150287414881608
ENSG00000211753,False,TRBV28,NCBITaxon:9606,gene,7842.0,True,317.0,0.048478029722311515,0.19725051644021402,3.364876196586162
ENSG00000211751,False,TRBC1,NCBITaxon:9606,gene,238335.0,True,632.0,1.4733500655275586,8.11490954132258,2.1069544341503876
ENSG00000211772,False,TRBC2,NCBITaxon:9606,gene,324426.0,True,1224.0,2.005551296951114,9.460278400719217,1.4942995850580065
ENSG00000106123,False,EPHB6,NCBITaxon:9606,gene,22064.0,True,2114.0,0.13639623154719221,0.20435175872811945,1.2094810914536265
ENSG00000159840,False,ZYX,NCBITaxon:9606,gene,146391.0,True,2102.0,0.9049664943992483,2.184962259098046,1.2122018391934615
ENSG00000174469,False,CNTNAP2,NCBITaxon:9606,gene,4039.0,True,810.0,0.024968472589698573,0.055885167431427595,1.8442518876242366
ENSG00000106462,False,EZH2,NCBITaxon:9606,gene,25290.0,True,1074.0,0.1563388640241339,0.3118277364342821,1.58558761178715
ENSG00000155660,False,PDIA4,NCBITaxon:9606,gene,51370.0,True,573.0,0.31756138572241044,0.9971184486905109,2.228069871513164
ENSG00000181444,False,ZNF467,NCBITaxon:9606,gene,41830.0,True,1741.0,0.2585865829232709,0.451087846023557,1.2899966444662163
ENSG00000242258,False,LINC00996,NCBITaxon:9606,gene,5630.0,True,195.0,0.0348037882347123,0.2024941097299087,4.810291883188511
ENSG00000171115,False,GIMAP8,NCBITaxon:9606,gene,36594.0,True,2234.0,0.22621844168047278,0.356841566644619,1.1910638428952425
ENSG00000106565,False,TMEM176B,NCBITaxon:9606,gene,107311.0,True,442.0,0.6633799856581193,2.989293165674799,2.5946504015764607
ENSG00000002933,False,TMEM176A,NCBITaxon:9606,gene,48128.0,True,693.0,0.2975198437229544,0.8329405671339876,2.0143171264506723
ENSG00000082014,False,SMARCD3,NCBITaxon:9606,gene,23408.0,True,2778.0,0.14470463143839174,0.20209042851137277,1.1213420236410043
ENSG00000196584,False,XRCC2,NCBITaxon:9606,gene,1160.0,True,2223.0,0.007170940382285305,0.010556689163508132,1.1923950024051013
ENSG00000186480,False,INSIG1,NCBITaxon:9606,gene,42604.0,True,867.0,0.26337133107489924,0.6290519328332086,1.7602500382122266
ENSG00000146918,False,NCAPG2,NCBITaxon:9606,gene,6474.0,True,1739.0,0.04002126554734057,0.06244260014247533,1.290453228400258
ENSG00000106018,False,VIPR2,NCBITaxon:9606,gene,2646.0,True,2981.0,0.016357162285799066,0.022160314463700655,1.104434443471888
ENSG00000226179,False,LINC00685,NCBITaxon:9606,gene,12165.0,True,2485.0,0.07520214633663856,0.10613159925209936,1.1558588625834658
ENSG00000198223,False,CSF2RA,NCBITaxon:9606,gene,46736.0,True,1147.0,0.2889147152642121,0.6154267778626668,1.541861477981855
ENSG00000185291,False,IL3RA,NCBITaxon:9606,gene,12694.0,True,217.0,0.07847234242476694,0.4211832871872032,4.393085284092373
ENSG00000006756,False,ARSD,NCBITaxon:9606,gene,18017.0,True,2697.0,0.1113783041962365,0.15396782387380928,1.1303121212518088
ENSG00000047648,False,ARHGAP6,NCBITaxon:9606,gene,4249.0,True,505.0,0.0262666600726985,0.07615705050815702,2.3915993292517967
ENSG00000196664,False,TLR7,NCBITaxon:9606,gene,12716.0,True,2107.0,0.07860834301822409,0.11630852735286668,1.211032956981482
ENSG00000101916,False,TLR8,NCBITaxon:9606,gene,37460.0,True,1322.0,0.2315719195865582,0.4435582666757988,1.441737817549567
ENSG00000205542,False,TMSB4X,NCBITaxon:9606,gene,11207709.0,True,1452.0,69.28432160431245,2649.3538089455137,1.387950215960927
ENSG00000046651,False,OFD1,NCBITaxon:9606,gene,83848.0,True,1867.0,0.5183353527360847,1.040587880687733,1.2588076298418318
ENSG00000130150,False,MOSPD2,NCBITaxon:9606,gene,28646.0,True,2545.0,0.17708513637150416,0.2600422790347936,1.1475124078938166
ENSG00000182287,False,AP1S2,NCBITaxon:9606,gene,468700.0,True,717.0,2.8974308251526915,22.67913040837701,1.98021175829675
ENSG00000188158,False,NHS,NCBITaxon:9606,gene,5059.0,True,2777.0,0.03127395464998393,0.04244966440673155,1.1215056970596957
ENSG00000177324,False,BEND2,NCBITaxon:9606,gene,1553.0,True,1127.0,0.00960040552904231,0.018434936111554386,1.555137748242118
ENSG00000102174,False,PHEX,NCBITaxon:9606,gene,1497.0,True,711.0,0.009254222200242329,0.022756417903761764,1.9914079608141875
ENSG00000123131,False,PRDX4,NCBITaxon:9606,gene,26254.0,True,1298.0,0.16229816275561929,0.29746619458730916,1.4490677322070573
ENSG00000130066,False,SAT1,NCBITaxon:9606,gene,1797710.0,True,250.0,11.11316485744665,399.87771248130196,4.003876493351572
ENSG00000120280,False,TASL,NCBITaxon:9606,gene,18841.0,True,2750.0,0.11647214460572192,0.16041089942377734,1.1242663895175622
ENSG00000198814,False,GK,NCBITaxon:9606,gene,26567.0,True,1618.0,0.1642330802898049,0.27583452183707596,1.3255805059439971
ENSG00000165168,False,CYBB,NCBITaxon:9606,gene,453639.0,True,596.0,2.8043260552409683,23.636834953769938,2.1753443484330757
ENSG00000156313,False,RPGR,NCBITaxon:9606,gene,27040.0,True,2069.0,0.16715709304913332,0.258811175633152,1.2189671029462703
ENSG00000165175,False,MID1IP1,NCBITaxon:9606,gene,43091.0,True,1660.0,0.2663818896664276,0.4752529193472901,1.3120463466303984
ENSG00000171659,False,GPR34,NCBITaxon:9606,gene,7010.0,True,2111.0,0.04333473455156895,0.06340277758692438,1.2103196047408595
ENSG00000270069,False,MIR222HG,NCBITaxon:9606,gene,9879.0,True,1220.0,0.0610704483074108,0.11123486236760648,1.497138038802474
ENSG00000147119,False,CHST7,NCBITaxon:9606,gene,10180.0,True,2850.0,0.0629311836997107,0.0854173114367155,1.1150902507139562
ENSG00000102265,False,TIMP1,NCBITaxon:9606,gene,271695.0,True,554.0,1.6795764199698326,10.77663300369127,2.2654736254904786
ENSG00000126759,False,CFP,NCBITaxon:9606,gene,185418.0,True,760.0,1.1462253653470489,4.964158585140155,1.9224627398354528
ENSG00000102109,False,PCSK1N,NCBITaxon:9606,gene,10250.0,True,2004.0,0.06336391286071066,0.09503112512242133,1.2319830274947898
ENSG00000102096,False,PIM2,NCBITaxon:9606,gene,37014.0,True,2298.0,0.22881481664647263,0.3587634278337189,1.1820893740000102
ENSG00000102007,False,PLP2,NCBITaxon:9606,gene,170943.0,True,2483.0,1.056743156697411,2.6335079997567186,1.1562444389594764
ENSG00000102003,False,SYP,NCBITaxon:9606,gene,1887.0,True,638.0,0.011665141811527904,0.030173697801113838,2.0969328236569433
ENSG00000049768,False,FOXP3,NCBITaxon:9606,gene,1819.0,True,1968.0,0.011244776340842215,0.017213737083486,1.2405683929284954
ENSG00000274588,False,DGKK,NCBITaxon:9606,gene,948.0,True,2341.0,0.005860389208971094,0.008471927146689274,1.1744642862168828
ENSG00000184205,False,TSPYL2,NCBITaxon:9606,gene,36576.0,True,1555.0,0.22610716846764423,0.4031323863067729,1.3463231507700801
ENSG00000158578,False,ALAS2,NCBITaxon:9606,gene,1270.0,True,34.0,0.00785094334957098,0.21050567374458906,17.49490165215226
ENSG00000274536,False,MIR223HG,NCBITaxon:9606,gene,33838.0,True,1305.0,0.20918127642738804,0.39662793078916764,1.4468142777463209
ENSG00000155659,False,VSIG4,NCBITaxon:9606,gene,2745.0,True,433.0,0.016969164956356173,0.05457626059231622,2.6245388301205126
ENSG00000169083,False,AR,NCBITaxon:9606,gene,523.0,True,2020.0,0.0032331050171855295,0.004780506581084766,1.2277886842124675
ENSG00000090889,False,KIF4A,NCBITaxon:9606,gene,746.0,True,630.0,0.004611656487228308,0.01190976740206681,2.111188016148922
ENSG00000186810,False,CXCR3,NCBITaxon:9606,gene,9786.0,True,1338.0,0.060495536707796546,0.10563596544190054,1.435538337282876
ENSG00000204131,False,NHSL2,NCBITaxon:9606,gene,33151.0,True,2816.0,0.20493434880443115,0.2993096159368655,1.1177520789769948
ENSG00000173198,False,CYSLTR1,NCBITaxon:9606,gene,44750.0,True,2830.0,0.27663757078212703,0.42309099551499774,1.116618387122327
ENSG00000078596,False,ITM2A,NCBITaxon:9606,gene,75022.0,True,1814.0,0.46377438737914495,0.9098911241138349,1.2707044100442895
ENSG00000198157,False,HMGN5,NCBITaxon:9606,gene,6751.0,True,1751.0,0.041733636655869044,0.06491754121112836,1.2866963082569245
ENSG00000147202,False,DIAPH2,NCBITaxon:9606,gene,76752.0,True,2334.0,0.4744689795010015,0.8665242168189886,1.1755443763809206
ENSG00000102362,False,SYTL4,NCBITaxon:9606,gene,1209.0,True,911.0,0.0074738507949852874,0.015763580759437318,1.7077797146665465
ENSG00000010671,False,BTK,NCBITaxon:9606,gene,60354.0,True,1974.0,0.3730990826141787,0.6754077135555282,1.238689878499385
ENSG00000184905,False,TCEAL2,NCBITaxon:9606,gene,925.0,True,2101.0,0.0057182067703568165,0.008529210380231763,1.2123825279539537
ENSG00000158164,False,TMSB15A,NCBITaxon:9606,gene,126.0,True,1853.0,0.0007789124897999555,0.0010997685319033698,1.2623424319964816
ENSG00000133169,False,BEX1,NCBITaxon:9606,gene,798.0,True,1118.0,0.004933112435399718,0.00942158204457471,1.5577015482832166
ENSG00000185222,False,TCEAL9,NCBITaxon:9606,gene,2005.0,True,1710.0,0.01239459954007072,0.01980767436263053,1.2963815591571872
ENSG00000166681,False,BEX3,NCBITaxon:9606,gene,25333.0,True,802.0,0.15660468336589106,0.36566911813136876,1.8557483023126342
ENSG00000133142,False,TCEAL4,NCBITaxon:9606,gene,37559.0,True,2607.0,0.23218392225711532,0.35167747917592923,1.1396637393252826
ENSG00000068366,False,ACSL4,NCBITaxon:9606,gene,59158.0,True,2422.0,0.36570559580623624,0.618742162072082,1.163226783467891
ENSG00000102024,False,PLS3,NCBITaxon:9606,gene,286.0,True,1480.0,0.001768007714942756,0.0028405404807868772,1.3752007218188025
